Order_ID,Order_Date,Region,State,Segment,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit,Month,Year,Profit_Margin_Percent
ORD-00198,2025-07-18,North,Haryana,Home Office,Office Supplies,Binders,3,133.59,0.1,360.69,104.45,2025-07,2025,28.96
ORD-00199,2025-04-26,West,Maharashtra,Corporate,Furniture,Chairs,7,6740.68,0.0,47184.73,3046.61,2025-04,2025,6.46
ORD-00200,2025-04-06,South,Karnataka,Consumer,Office Supplies,Binders,7,725.57,0.05,4825.03,714.42,2025-04,2025,14.81
ORD-00201,2025-07-30,West,Maharashtra,Consumer,Furniture,Chairs,6,8172.98,0.05,46585.96,9518.14,2025-07,2025,20.43
ORD-00202,2025-01-08,West,Maharashtra,Corporate,Technology,Accessories,6,1533.56,0.0,9201.37,1840.16,2025-01,2025,20.0
ORD-00203,2025-06-15,East,West Bengal,Corporate,Technology,Phones,5,34312.43,0.0,171562.17,44570.1,2025-06,2025,25.98
ORD-00204,2025-07-23,South,Tamil Nadu,Consumer,Technology,Accessories,5,3565.35,0.15,15152.76,4382.65,2025-07,2025,28.92
ORD-00205,2025-08-18,South,Tamil Nadu,Corporate,Technology,Laptops,6,94933.56,0.0,569601.34,83170.99,2025-08,2025,14.6
ORD-00206,2025-07-06,East,Odisha,Consumer,Furniture,Bookcases,5,3947.79,0.05,18751.99,5492.21,2025-07,2025,29.29
ORD-00207,2025-05-18,North,Uttar Pradesh,Corporate,Office Supplies,Storage,2,1794.69,0.2,2871.5,821.89,2025-05,2025,28.62
ORD-00208,2025-09-03,East,Odisha,Home Office,Furniture,Bookcases,5,9254.13,0.0,46270.67,6998.04,2025-09,2025,15.12
ORD-00209,2025-03-05,East,West Bengal,Consumer,Technology,Laptops,7,91924.66,0.15,546951.75,119129.61,2025-03,2025,21.78
ORD-00210,2025-03-31,North,Delhi,Consumer,Furniture,Chairs,4,8143.79,0.0,32575.15,8408.82,2025-03,2025,25.81
ORD-00211,2025-08-23,South,Telangana,Corporate,Office Supplies,Storage,8,4446.78,0.0,35574.27,6741.38,2025-08,2025,18.95
ORD-00212,2025-11-05,Central,Madhya Pradesh,Home Office,Office Supplies,Paper,3,118.91,0.05,338.89,107.45,2025-11,2025,31.71
ORD-00213,2025-10-23,South,Tamil Nadu,Consumer,Technology,Accessories,8,5046.4,0.1,36334.09,4915.86,2025-10,2025,13.53
ORD-00214,2025-12-10,South,Karnataka,Consumer,Technology,Accessories,4,3131.73,0.05,11900.57,3770.66,2025-12,2025,31.68
ORD-00215,2025-11-09,East,West Bengal,Consumer,Furniture,Chairs,1,10690.93,0.0,10690.93,1700.21,2025-11,2025,15.9
ORD-00216,2025-03-23,North,Delhi,Corporate,Furniture,Tables,7,10117.96,0.05,67284.45,17981.63,2025-03,2025,26.72
ORD-00217,2025-07-07,North,Haryana,Home Office,Furniture,Bookcases,5,6015.16,0.15,25564.44,7259.93,2025-07,2025,28.4
ORD-00218,2025-03-13,North,Punjab,Home Office,Furniture,Bookcases,8,11236.79,0.0,89894.34,15520.21,2025-03,2025,17.26
ORD-00219,2025-01-13,West,Gujarat,Consumer,Office Supplies,Binders,4,333.17,0.15,1132.77,125.71,2025-01,2025,11.1
ORD-00220,2025-07-08,South,Andhra Pradesh,Corporate,Office Supplies,Storage,7,1865.68,0.1,11753.81,2511.39,2025-07,2025,21.37
ORD-00221,2025-12-30,West,Rajasthan,Corporate,Furniture,Tables,4,7409.26,0.0,29637.04,6395.07,2025-12,2025,21.58
ORD-00222,2025-04-17,East,Odisha,Consumer,Technology,Accessories,1,5210.71,0.0,5210.71,920.0,2025-04,2025,17.66
ORD-00223,2025-05-19,South,Telangana,Consumer,Office Supplies,Storage,7,2104.08,0.0,14728.59,4605.22,2025-05,2025,31.27
ORD-00224,2025-11-04,West,Maharashtra,Consumer,Office Supplies,Storage,3,1672.95,0.0,5018.84,1311.92,2025-11,2025,26.14
ORD-00225,2025-05-17,South,Tamil Nadu,Home Office,Furniture,Bookcases,1,10946.44,0.0,10946.44,3374.86,2025-05,2025,30.83
ORD-00226,2025-04-23,South,Tamil Nadu,Corporate,Office Supplies,Paper,7,176.01,0.0,1232.06,352.6,2025-04,2025,28.62
ORD-00227,2025-08-02,South,Telangana,Corporate,Furniture,Tables,2,6073.87,0.1,10932.97,3348.89,2025-08,2025,30.63
ORD-00228,2025-08-15,West,Rajasthan,Corporate,Office Supplies,Paper,4,589.9,0.0,2359.58,347.45,2025-08,2025,14.73
ORD-00229,2025-07-07,West,Rajasthan,Consumer,Furniture,Bookcases,3,3865.45,0.0,11596.36,565.89,2025-07,2025,4.88
ORD-00230,2025-10-05,South,Karnataka,Corporate,Furniture,Chairs,6,11010.9,0.15,56155.59,9078.5,2025-10,2025,16.17
ORD-00231,2025-09-19,West,Gujarat,Corporate,Furniture,Chairs,5,11359.27,0.05,53956.54,8107.74,2025-09,2025,15.03
ORD-00232,2025-08-30,Central,Madhya Pradesh,Consumer,Office Supplies,Paper,8,434.3,0.0,3474.43,639.05,2025-08,2025,18.39
ORD-00233,2025-05-25,Central,Chhattisgarh,Consumer,Technology,Phones,8,33035.59,0.15,224642.04,45244.73,2025-05,2025,20.14
ORD-00234,2025-09-03,North,Haryana,Consumer,Office Supplies,Binders,2,701.92,0.0,1403.84,373.84,2025-09,2025,26.63
ORD-00235,2025-06-20,Central,Madhya Pradesh,Home Office,Office Supplies,Paper,5,240.4,0.0,1202.02,153.68,2025-06,2025,12.79
ORD-00236,2025-11-19,East,Bihar,Consumer,Office Supplies,Storage,1,4466.89,0.2,3573.51,458.22,2025-11,2025,12.82
ORD-00237,2025-09-27,East,West Bengal,Consumer,Technology,Phones,3,41049.18,0.1,110832.78,28603.85,2025-09,2025,25.81
ORD-00238,2025-04-04,South,Telangana,Corporate,Technology,Accessories,2,5065.83,0.15,8611.91,1143.14,2025-04,2025,13.27
ORD-00239,2025-09-29,West,Gujarat,Corporate,Office Supplies,Storage,6,3316.23,0.05,18902.51,4178.46,2025-09,2025,22.11
ORD-00240,2025-03-04,South,Tamil Nadu,Corporate,Furniture,Bookcases,5,4081.43,0.0,20407.15,5154.02,2025-03,2025,25.26
ORD-00241,2025-06-29,North,Delhi,Consumer,Office Supplies,Storage,6,2716.26,0.0,16297.58,2514.05,2025-06,2025,15.43
ORD-00242,2025-12-22,West,Rajasthan,Consumer,Office Supplies,Binders,6,292.43,0.1,1579.1,342.79,2025-12,2025,21.71
ORD-00243,2025-12-09,East,West Bengal,Home Office,Technology,Phones,5,44740.36,0.05,212516.72,51828.15,2025-12,2025,24.39
ORD-00244,2025-05-18,North,Uttar Pradesh,Consumer,Office Supplies,Paper,7,542.75,0.0,3799.28,615.73,2025-05,2025,16.21
ORD-00245,2025-04-16,East,Odisha,Consumer,Office Supplies,Storage,8,806.33,0.0,6450.62,959.07,2025-04,2025,14.87
ORD-00246,2025-04-06,South,Tamil Nadu,Corporate,Office Supplies,Binders,1,190.75,0.05,181.22,36.66,2025-04,2025,20.23
ORD-00247,2025-03-14,North,Delhi,Consumer,Furniture,Chairs,4,9380.42,0.05,35645.59,5460.2,2025-03,2025,15.32
ORD-00248,2025-12-25,West,Gujarat,Corporate,Furniture,Chairs,6,10590.15,0.0,63540.88,12993.61,2025-12,2025,20.45
ORD-00249,2025-10-21,South,Tamil Nadu,Home Office,Office Supplies,Storage,5,1432.51,0.0,7162.54,2050.66,2025-10,2025,28.63
ORD-00250,2025-02-13,West,Maharashtra,Corporate,Office Supplies,Storage,3,5003.7,0.1,13509.99,2986.25,2025-02,2025,22.1
ORD-00251,2025-04-05,North,Delhi,Consumer,Office Supplies,Storage,7,4989.2,0.05,33178.15,6104.96,2025-04,2025,18.4
ORD-00252,2025-04-21,North,Punjab,Corporate,Office Supplies,Paper,8,533.89,0.1,3843.99,937.3,2025-04,2025,24.38
ORD-00253,2025-05-21,West,Maharashtra,Corporate,Technology,Accessories,6,3530.78,0.15,18006.98,3815.73,2025-05,2025,21.19
ORD-00254,2025-09-24,West,Rajasthan,Consumer,Office Supplies,Paper,8,544.69,0.15,3703.89,741.83,2025-09,2025,20.03
ORD-00255,2025-12-24,West,Rajasthan,Consumer,Office Supplies,Binders,8,844.51,0.0,6756.11,910.68,2025-12,2025,13.48
ORD-00256,2025-01-28,West,Maharashtra,Consumer,Furniture,Tables,1,10598.48,0.0,10598.48,1179.36,2025-01,2025,11.13
ORD-00257,2025-03-05,North,Punjab,Consumer,Technology,Accessories,7,1332.88,0.0,9330.14,1423.15,2025-03,2025,15.25
ORD-00258,2025-05-12,South,Andhra Pradesh,Corporate,Technology,Accessories,1,1898.44,0.15,1613.67,325.43,2025-05,2025,20.17
ORD-00259,2025-09-08,North,Uttar Pradesh,Home Office,Furniture,Bookcases,2,14031.56,0.1,25256.82,4662.91,2025-09,2025,18.46
ORD-00260,2025-12-12,Central,Madhya Pradesh,Consumer,Furniture,Tables,2,15430.61,0.1,27775.1,4890.28,2025-12,2025,17.61
ORD-00261,2025-07-09,North,Punjab,Consumer,Furniture,Chairs,2,4555.16,0.0,9110.32,2550.5,2025-07,2025,28.0
ORD-00262,2025-01-22,South,Karnataka,Consumer,Furniture,Chairs,5,8248.35,0.05,39179.66,10685.8,2025-01,2025,27.27
ORD-00263,2025-11-26,West,Gujarat,Consumer,Technology,Phones,3,16456.07,0.0,49368.2,8728.12,2025-11,2025,17.68
ORD-00264,2025-02-14,West,Maharashtra,Corporate,Office Supplies,Binders,5,460.95,0.05,2189.53,229.31,2025-02,2025,10.47
ORD-00265,2025-12-11,South,Andhra Pradesh,Consumer,Office Supplies,Paper,1,429.64,0.0,429.64,80.01,2025-12,2025,18.62
ORD-00266,2025-06-09,North,Uttar Pradesh,Consumer,Office Supplies,Binders,1,289.54,0.1,260.59,66.58,2025-06,2025,25.55
ORD-00267,2025-10-28,North,Haryana,Consumer,Office Supplies,Binders,1,491.9,0.05,467.3,57.63,2025-10,2025,12.33
ORD-00268,2025-10-02,North,Haryana,Consumer,Technology,Accessories,4,827.9,0.2,2649.26,310.08,2025-10,2025,11.7
ORD-00269,2025-06-22,South,Tamil Nadu,Home Office,Office Supplies,Paper,8,568.11,0.0,4544.85,1141.58,2025-06,2025,25.12
ORD-00270,2025-04-13,West,Maharashtra,Corporate,Technology,Accessories,3,3601.41,0.05,10264.02,906.76,2025-04,2025,8.83
ORD-00271,2025-04-27,South,Tamil Nadu,Consumer,Furniture,Chairs,1,2727.49,0.05,2591.12,596.23,2025-04,2025,23.01
ORD-00272,2025-12-10,West,Gujarat,Consumer,Furniture,Chairs,4,8456.2,0.0,33824.8,2059.46,2025-12,2025,6.09
ORD-00273,2025-02-03,North,Delhi,Consumer,Furniture,Tables,1,7388.93,0.05,7019.48,1781.37,2025-02,2025,25.38
ORD-00274,2025-05-17,South,Telangana,Corporate,Technology,Accessories,5,4146.65,0.0,20733.25,3446.2,2025-05,2025,16.62
ORD-00275,2025-01-09,South,Karnataka,Consumer,Technology,Phones,4,27502.04,0.05,104507.75,32074.35,2025-01,2025,30.69
ORD-00276,2025-07-25,North,Delhi,Consumer,Office Supplies,Binders,4,503.56,0.05,1913.55,514.83,2025-07,2025,26.9
ORD-00277,2025-08-02,North,Haryana,Corporate,Furniture,Tables,8,6432.68,0.15,43742.21,6276.27,2025-08,2025,14.35
ORD-00278,2025-06-28,South,Tamil Nadu,Home Office,Furniture,Bookcases,7,4621.34,0.1,29114.43,4840.45,2025-06,2025,16.63
ORD-00279,2025-04-25,North,Uttar Pradesh,Consumer,Office Supplies,Paper,3,526.42,0.1,1421.34,381.48,2025-04,2025,26.84
ORD-00280,2025-11-08,West,Rajasthan,Consumer,Office Supplies,Paper,7,178.38,0.05,1186.24,200.0,2025-11,2025,16.86
ORD-00281,2025-02-17,East,Bihar,Corporate,Technology,Laptops,5,43519.66,0.15,184958.54,25268.03,2025-02,2025,13.66
ORD-00282,2025-03-20,South,Karnataka,Corporate,Office Supplies,Paper,8,169.23,0.05,1286.15,162.9,2025-03,2025,12.67
ORD-00283,2025-07-11,West,Gujarat,Consumer,Technology,Accessories,1,3415.34,0.0,3415.34,451.34,2025-07,2025,13.22
ORD-00284,2025-05-12,West,Gujarat,Home Office,Office Supplies,Binders,5,184.32,0.0,921.62,176.72,2025-05,2025,19.17
ORD-00285,2025-09-08,South,Andhra Pradesh,Consumer,Office Supplies,Storage,8,1307.74,0.0,10461.89,2825.26,2025-09,2025,27.01
ORD-00286,2025-02-25,West,Gujarat,Consumer,Furniture,Chairs,7,8880.08,0.05,59052.56,4789.99,2025-02,2025,8.11
ORD-00287,2025-03-09,Central,Chhattisgarh,Corporate,Office Supplies,Binders,6,154.92,0.0,929.51,211.48,2025-03,2025,22.75
ORD-00288,2025-03-24,North,Delhi,Consumer,Technology,Accessories,5,3211.26,0.0,16056.32,2454.33,2025-03,2025,15.29
ORD-00289,2025-04-20,Central,Madhya Pradesh,Consumer,Furniture,Bookcases,2,14487.65,0.15,24629.01,2281.77,2025-04,2025,9.26
ORD-00290,2025-12-02,South,Tamil Nadu,Consumer,Office Supplies,Storage,3,4048.86,0.0,12146.58,2211.43,2025-12,2025,18.21
ORD-00291,2025-05-20,East,West Bengal,Consumer,Furniture,Tables,2,8198.84,0.0,16397.68,3254.01,2025-05,2025,19.84
ORD-00292,2025-07-04,East,Odisha,Consumer,Office Supplies,Binders,6,850.45,0.05,4847.57,1365.34,2025-07,2025,28.17
ORD-00293,2025-04-15,North,Punjab,Consumer,Office Supplies,Paper,7,373.49,0.05,2483.68,559.37,2025-04,2025,22.52
ORD-00294,2025-03-03,East,West Bengal,Corporate,Technology,Accessories,2,2772.09,0.0,5544.18,761.85,2025-03,2025,13.74
ORD-00295,2025-02-10,South,Tamil Nadu,Consumer,Technology,Phones,5,39712.34,0.0,198561.68,41450.6,2025-02,2025,20.88
ORD-00296,2025-06-01,South,Telangana,Corporate,Technology,Phones,1,23022.88,0.05,21871.73,3617.49,2025-06,2025,16.54
ORD-00297,2025-01-19,South,Andhra Pradesh,Consumer,Furniture,Tables,1,12180.9,0.15,10353.76,1684.05,2025-01,2025,16.27
ORD-00298,2025-11-04,East,Odisha,Consumer,Furniture,Tables,8,13595.71,0.0,108765.67,29353.01,2025-11,2025,26.99
ORD-00299,2025-10-26,South,Andhra Pradesh,Consumer,Technology,Laptops,4,93036.27,0.0,372145.09,77906.82,2025-10,2025,20.93
ORD-00300,2025-10-09,West,Gujarat,Consumer,Technology,Accessories,7,4559.93,0.0,31919.48,7381.3,2025-10,2025,23.12
ORD-00301,2025-07-11,South,Andhra Pradesh,Corporate,Technology,Accessories,5,5200.01,0.05,24700.05,3781.58,2025-07,2025,15.31
ORD-00302,2025-01-23,East,West Bengal,Consumer,Furniture,Chairs,2,10650.38,0.05,20235.73,3476.11,2025-01,2025,17.18
ORD-00303,2025-06-18,East,West Bengal,Corporate,Technology,Laptops,1,71034.99,0.05,67483.24,10689.66,2025-06,2025,15.84
ORD-00304,2025-11-03,North,Delhi,Consumer,Furniture,Chairs,2,10149.16,0.0,20298.31,4701.78,2025-11,2025,23.16
ORD-00305,2025-11-02,South,Tamil Nadu,Consumer,Office Supplies,Storage,2,3079.58,0.0,6159.17,1937.01,2025-11,2025,31.45
ORD-00306,2025-09-05,South,Telangana,Consumer,Technology,Phones,8,36255.36,0.1,261038.61,52328.17,2025-09,2025,20.05
ORD-00307,2025-08-20,East,West Bengal,Consumer,Office Supplies,Storage,5,3700.93,0.15,15728.96,2143.41,2025-08,2025,13.63
ORD-00308,2025-12-09,East,Bihar,Corporate,Office Supplies,Paper,7,168.27,0.0,1177.92,168.04,2025-12,2025,14.27
ORD-00309,2025-01-18,Central,Madhya Pradesh,Consumer,Technology,Laptops,5,65918.31,0.0,329591.56,65528.74,2025-01,2025,19.88
ORD-00310,2025-03-29,North,Haryana,Consumer,Furniture,Chairs,5,5079.73,0.0,25398.65,6225.1,2025-03,2025,24.51
ORD-00311,2025-08-16,East,West Bengal,Home Office,Technology,Laptops,7,63113.42,0.05,419704.24,52128.04,2025-08,2025,12.42
ORD-00312,2025-10-27,North,Delhi,Consumer,Technology,Phones,4,24106.1,0.0,96424.38,19837.28,2025-10,2025,20.57
ORD-00313,2025-06-30,North,Uttar Pradesh,Home Office,Furniture,Chairs,2,6291.7,0.0,12583.4,2529.64,2025-06,2025,20.1
ORD-00314,2025-04-08,East,Bihar,Consumer,Furniture,Chairs,3,8134.03,0.0,24402.1,4339.88,2025-04,2025,17.78
ORD-00315,2025-01-01,South,Andhra Pradesh,Consumer,Technology,Accessories,3,591.63,0.2,1419.92,165.01,2025-01,2025,11.62
ORD-00316,2025-08-27,North,Uttar Pradesh,Consumer,Technology,Accessories,8,3448.85,0.1,24831.75,7268.95,2025-08,2025,29.27
ORD-00317,2025-08-30,North,Delhi,Consumer,Technology,Phones,7,40590.48,0.1,255720.01,62143.27,2025-08,2025,24.3
ORD-00318,2025-07-25,South,Tamil Nadu,Consumer,Office Supplies,Storage,7,2916.11,0.0,20412.77,3886.12,2025-07,2025,19.04
ORD-00319,2025-05-08,South,Tamil Nadu,Consumer,Technology,Phones,5,36805.39,0.05,174825.63,24892.88,2025-05,2025,14.24
ORD-00320,2025-04-07,West,Rajasthan,Consumer,Furniture,Tables,7,17013.25,0.2,95274.21,3618.02,2025-04,2025,3.8
ORD-00321,2025-07-17,Central,Madhya Pradesh,Corporate,Furniture,Chairs,2,6675.85,0.2,10681.36,2979.47,2025-07,2025,27.89
ORD-00322,2025-03-28,East,West Bengal,Corporate,Office Supplies,Storage,6,5478.48,0.0,32870.89,7482.86,2025-03,2025,22.76
ORD-00323,2025-03-22,Central,Chhattisgarh,Consumer,Technology,Laptops,6,71194.73,0.1,384451.52,59241.1,2025-03,2025,15.41
ORD-00324,2025-07-28,Central,Chhattisgarh,Consumer,Furniture,Bookcases,4,6080.4,0.05,23105.54,5134.48,2025-07,2025,22.22
ORD-00325,2025-05-26,East,Bihar,Consumer,Office Supplies,Storage,5,4175.39,0.0,20876.95,5008.79,2025-05,2025,23.99
ORD-00326,2025-03-23,South,Tamil Nadu,Home Office,Office Supplies,Storage,1,1453.15,0.1,1307.84,169.47,2025-03,2025,12.96
ORD-00327,2025-04-16,North,Punjab,Consumer,Technology,Accessories,2,4824.82,0.05,9167.17,2908.72,2025-04,2025,31.73
ORD-00328,2025-06-28,South,Tamil Nadu,Corporate,Office Supplies,Paper,2,212.07,0.0,424.14,111.58,2025-06,2025,26.31
ORD-00329,2025-02-21,South,Telangana,Consumer,Office Supplies,Binders,3,673.29,0.05,1918.86,265.37,2025-02,2025,13.83
ORD-00330,2025-10-29,East,Bihar,Consumer,Furniture,Chairs,1,4172.24,0.2,3337.79,907.71,2025-10,2025,27.19
ORD-00331,2025-04-13,Central,Madhya Pradesh,Corporate,Technology,Phones,8,26028.71,0.05,197818.22,52004.81,2025-04,2025,26.29
ORD-00332,2025-03-08,South,Karnataka,Consumer,Furniture,Chairs,1,6738.62,0.05,6401.69,1154.61,2025-03,2025,18.04
ORD-00333,2025-08-02,West,Rajasthan,Consumer,Furniture,Chairs,1,2826.58,0.0,2826.58,459.82,2025-08,2025,16.27
ORD-00334,2025-08-13,South,Andhra Pradesh,Consumer,Technology,Laptops,1,89639.9,0.05,85157.9,25537.37,2025-08,2025,29.99
ORD-00335,2025-07-06,North,Haryana,Corporate,Office Supplies,Binders,2,471.2,0.1,848.16,271.11,2025-07,2025,31.96
ORD-00336,2025-07-22,East,West Bengal,Home Office,Furniture,Tables,3,11779.08,0.0,35337.24,4926.14,2025-07,2025,13.94
ORD-00337,2025-05-06,East,Odisha,Consumer,Technology,Laptops,6,73465.17,0.1,396711.9,100148.5,2025-05,2025,25.24
ORD-00338,2025-08-18,North,Punjab,Corporate,Technology,Laptops,8,70860.94,0.0,566887.52,115792.55,2025-08,2025,20.43
ORD-00339,2025-06-23,Central,Chhattisgarh,Corporate,Technology,Phones,6,13565.76,0.0,81394.54,22084.72,2025-06,2025,27.13
ORD-00340,2025-10-12,East,West Bengal,Home Office,Technology,Laptops,1,36049.89,0.0,36049.89,9626.97,2025-10,2025,26.7
ORD-00341,2025-08-08,East,West Bengal,Corporate,Office Supplies,Storage,1,4620.4,0.05,4389.38,1069.5,2025-08,2025,24.37
ORD-00342,2025-03-07,South,Andhra Pradesh,Corporate,Office Supplies,Paper,7,490.24,0.0,3431.69,838.18,2025-03,2025,24.42
ORD-00343,2025-10-28,Central,Madhya Pradesh,Corporate,Technology,Laptops,4,47486.36,0.15,161453.63,44497.08,2025-10,2025,27.56
ORD-00344,2025-03-16,South,Karnataka,Corporate,Office Supplies,Paper,3,196.0,0.1,529.21,83.64,2025-03,2025,15.8
ORD-00345,2025-11-29,North,Uttar Pradesh,Consumer,Technology,Laptops,1,65887.05,0.0,65887.05,11027.51,2025-11,2025,16.74
ORD-00346,2025-06-18,North,Punjab,Consumer,Office Supplies,Storage,5,3969.18,0.2,15876.72,4558.53,2025-06,2025,28.71
ORD-00347,2025-12-25,South,Karnataka,Consumer,Office Supplies,Storage,3,5221.53,0.0,15664.59,4620.25,2025-12,2025,29.49
ORD-00348,2025-05-17,West,Gujarat,Consumer,Technology,Phones,2,35236.91,0.1,63426.44,7567.81,2025-05,2025,11.93
ORD-00349,2025-11-16,South,Andhra Pradesh,Consumer,Office Supplies,Storage,8,1438.01,0.2,9203.24,2603.33,2025-11,2025,28.29
ORD-00350,2025-02-01,East,Bihar,Corporate,Technology,Phones,1,19123.16,0.0,19123.16,2844.08,2025-02,2025,14.87
ORD-00351,2025-06-21,South,Tamil Nadu,Consumer,Office Supplies,Paper,5,268.0,0.2,1072.0,198.22,2025-06,2025,18.49
ORD-00352,2025-05-06,Central,Chhattisgarh,Home Office,Office Supplies,Paper,4,534.24,0.0,2136.95,571.01,2025-05,2025,26.72
ORD-00353,2025-01-30,West,Maharashtra,Corporate,Office Supplies,Storage,1,1738.26,0.1,1564.43,342.76,2025-01,2025,21.91
ORD-00354,2025-08-17,East,Bihar,Corporate,Office Supplies,Storage,4,1048.66,0.1,3775.19,495.1,2025-08,2025,13.11
ORD-00355,2025-10-09,North,Haryana,Consumer,Furniture,Chairs,2,9327.64,0.15,15856.99,2490.84,2025-10,2025,15.71
ORD-00356,2025-09-19,North,Uttar Pradesh,Home Office,Furniture,Tables,8,15002.8,0.1,108020.14,22012.85,2025-09,2025,20.38
ORD-00357,2025-08-18,North,Punjab,Consumer,Office Supplies,Paper,8,483.95,0.05,3678.0,1097.86,2025-08,2025,29.85
ORD-00358,2025-11-29,West,Maharashtra,Consumer,Technology,Accessories,3,1814.49,0.0,5443.46,801.3,2025-11,2025,14.72
ORD-00359,2025-06-15,Central,Chhattisgarh,Corporate,Technology,Accessories,8,3924.01,0.0,31392.07,8612.95,2025-06,2025,27.44
ORD-00360,2025-12-22,South,Telangana,Home Office,Office Supplies,Paper,4,375.07,0.2,1200.23,173.68,2025-12,2025,14.47
ORD-00361,2025-06-23,South,Tamil Nadu,Consumer,Furniture,Bookcases,2,14463.14,0.1,26033.65,3777.91,2025-06,2025,14.51
ORD-00362,2025-05-01,East,Odisha,Corporate,Technology,Accessories,3,3842.78,0.0,11528.34,2818.23,2025-05,2025,24.45
ORD-00363,2025-03-10,North,Punjab,Corporate,Office Supplies,Paper,8,534.88,0.1,3851.12,540.06,2025-03,2025,14.02
ORD-00364,2025-03-18,Central,Chhattisgarh,Corporate,Office Supplies,Binders,6,331.31,0.05,1888.46,548.85,2025-03,2025,29.06
ORD-00365,2025-03-20,West,Maharashtra,Consumer,Technology,Accessories,1,3714.18,0.05,3528.47,762.44,2025-03,2025,21.61
ORD-00366,2025-01-19,South,Karnataka,Consumer,Furniture,Tables,4,6802.26,0.0,27209.05,3711.37,2025-01,2025,13.64
ORD-00367,2025-10-18,North,Punjab,Consumer,Technology,Phones,6,26021.76,0.0,156130.57,41905.3,2025-10,2025,26.84
ORD-00368,2025-08-25,Central,Chhattisgarh,Consumer,Office Supplies,Storage,2,3541.4,0.1,6374.52,1174.87,2025-08,2025,18.43
ORD-00369,2025-04-26,West,Gujarat,Corporate,Office Supplies,Binders,8,769.73,0.1,5542.05,342.84,2025-04,2025,6.19
ORD-00370,2025-04-11,South,Telangana,Consumer,Furniture,Tables,4,15324.65,0.1,55168.74,8475.22,2025-04,2025,15.36
ORD-00371,2025-02-19,South,Andhra Pradesh,Consumer,Furniture,Bookcases,4,12048.56,0.0,48194.23,8686.29,2025-02,2025,18.02
ORD-00372,2025-11-02,East,West Bengal,Consumer,Technology,Laptops,1,38355.58,0.05,36437.8,5617.35,2025-11,2025,15.42
ORD-00373,2025-08-25,North,Haryana,Consumer,Furniture,Chairs,6,9986.33,0.1,53926.2,16582.1,2025-08,2025,30.75
ORD-00374,2025-07-22,West,Maharashtra,Home Office,Office Supplies,Binders,8,306.85,0.0,2454.77,418.96,2025-07,2025,17.07
ORD-00375,2025-04-10,East,West Bengal,Corporate,Technology,Accessories,2,4389.76,0.1,7901.56,1564.89,2025-04,2025,19.8
ORD-00376,2025-01-07,North,Delhi,Consumer,Furniture,Bookcases,2,14077.61,0.1,25339.71,6115.57,2025-01,2025,24.13
ORD-00377,2025-10-31,South,Telangana,Consumer,Office Supplies,Binders,7,638.49,0.05,4245.95,950.83,2025-10,2025,22.39
ORD-00378,2025-12-23,Central,Madhya Pradesh,Corporate,Office Supplies,Paper,3,419.42,0.0,1258.26,363.3,2025-12,2025,28.87
ORD-00379,2025-08-24,West,Maharashtra,Consumer,Furniture,Bookcases,4,8700.47,0.0,34801.89,6679.6,2025-08,2025,19.19
ORD-00380,2025-09-09,West,Gujarat,Consumer,Office Supplies,Paper,8,353.49,0.0,2827.94,389.97,2025-09,2025,13.79
ORD-00381,2025-08-09,South,Tamil Nadu,Corporate,Technology,Phones,5,12952.98,0.1,58288.42,17154.15,2025-08,2025,29.43
ORD-00382,2025-06-26,South,Karnataka,Consumer,Furniture,Bookcases,6,6345.82,0.0,38074.95,5125.54,2025-06,2025,13.46
ORD-00383,2025-01-22,North,Uttar Pradesh,Home Office,Furniture,Chairs,7,11247.32,0.0,78731.26,16781.18,2025-01,2025,21.31
ORD-00384,2025-05-25,West,Rajasthan,Corporate,Furniture,Bookcases,8,13990.39,0.1,100730.79,21282.84,2025-05,2025,21.13
